tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,urls,desc
tt0179780,movie,Doña Clarines,Doña Clarines,0,1951.0,\N,\N,"Comedy,Drama",https://www.imdb.com/title/tt0179780,"Directed by Eduardo Ugarte.  With Sara García, Ángel Garasa, Carmelita González, Gustavo Rojo."
tt0179787,movie,La duquesa del Tepetate,La duquesa del Tepetate,0,1951.0,\N,93,"Comedy,Drama,Romance",https://www.imdb.com/title/tt0179787,"Directed by Juan José Segura.  With Sara García, Abel Salazar, Gloria Lozano, José Torvay."
tt0180036,movie,El papelerito,El papelerito,0,1951.0,\N,98,"Comedy,Drama",https://www.imdb.com/title/tt0180036,"Directed by Agustín P. Delgado.  With Sara García, Domingo Soler, Jaime Jiménez Pons, Jaime Calpe. Three kids forge a great friendship together, helped with a sweet elder, Doña Domingo. They survive poverty and migration, however the destiny will make a bad move playing with the little Toño."
tt0180091,movie,La reina del mambo,La reina del mambo,0,1951.0,\N,99,"Crime,Drama,Musical",https://www.imdb.com/title/tt0180091,"Directed by Ramón Pereda.  With María Antonieta Pons, Sara García, Eduardo Noriega, Rubén Rojo."
tt0180243,movie,Texas Lawmen,Texas Lawmen,0,1951.0,\N,54,Western,https://www.imdb.com/title/tt0180243,"Directed by Lewis D. Collins.  With Johnny Mack Brown, James Ellison, I. Stanford Jolley, Lee Roberts. As he dies from the wounds received from the Morrow outlaw gang, the sheriff of King City, Texas hands his badge to his deputy, Tod Merrick ('James Ellison'). In the Morrow gang are Bart Morrow(I. Stanford Jolley), his son Steve (Lee Roberts) and Ed Mason (Terry Frost). Texas Ranger Johnny Mack Brown (Johnny Mack Brown) is assigned to the case. Johnny meets Tod who is also visited by Bart, who is..."
tt0180416,movie,The Lovers,Los amantes,0,1951.0,\N,84,"Crime,Drama",https://www.imdb.com/title/tt0180416,"Directed by Fernando A. Rivero.  With Emilia Guiú, David Silva, Luis Aldás, Rodolfo Acosta. Yolanda, a cabaret ""entertainer"" with a shady past tries to escape her exploitive 'manager' Alejandro and turns to Jorge Rubio for help. He helps her leave Ciudad Juarez, evading Alejandro. She ends up in Mexico City where she marries a wealthy respectable man, Bruno. But Alejandro shows up and demands money to keep her past a secret."
tt0180440,movie,Anjo do Lodo,Anjo do Lodo,0,1951.0,\N,70,Drama,https://www.imdb.com/title/tt0180440,"Directed by Luiz de Barros.  With Virgínia Lane, Cláudio Nonelli, Manoel Vieira, Geny França."
tt0180694,movie,Fierecilla,Fierecilla,0,1951.0,\N,\N,"Comedy,Drama",https://www.imdb.com/title/tt0180694,"Directed by Fernando Méndez.  With Rosita Arenas, Domingo Soler, Carlos López Moctezuma, Eduardo Noriega. Rosita is a girl with a wild spirit who has been raised by her father in the mountains, away from everything."
tt0181658,tvMiniSeries,The Living Christ Series,The Living Christ Series,0,1951.0,1951,360,"Biography,Drama",https://www.imdb.com/title/tt0181658,"With Art Gilmore, Robert Holton, William Henry, Tyler McVey. The first mini-series made for television. Originally airing on NBC in 12 parts, it documents Christ's story from his birth to the resurrection."
tt0181874,movie,Uno que ha sido marino,Uno que ha sido marino,0,1951.0,\N,85,Comedy,https://www.imdb.com/title/tt0181874,"Directed by José Bohr.  With Eugenio Retes, Hilda Sour, Arturo Gatica, Eduardo Naveda. Gags and love in a very Chilean way."
tt0182302,movie,Maior Que o Ódio,Maior Que o Ódio,0,1951.0,\N,100,Drama,https://www.imdb.com/title/tt0182302,"Directed by José Carlos Burle.  With Anselmo Duarte, Ilka Soares, José Lewgoy, Jane Grey. Two friends grow together in the same neighborhood but, as adults, take different paths in life. One becomes an honest worker, and the other gets strayed. But the good guy's sister has an affair with her brother's friend, and is much abused by him. Her brother wants revenge. But when he sees him in danger, some time later, he must decide which is the stronger feeling: the former friendship, or ..."
tt0183534,movie,El mucamo de la niña,El mucamo de la niña,0,1951.0,\N,77,"Comedy,Musical",https://www.imdb.com/title/tt0183534,"Directed by Enrique Carreras, Juan Sires.  With Gogó Andreu, Alfredo Barbieri, Milita Brandon, Max Citelli."
tt0183541,movie,Mujeres en sombra,Mujeres en sombra,0,1951.0,\N,86,Drama,https://www.imdb.com/title/tt0183541,"Directed by Catrano Catrani.  With Aída Alberti, Ernesto Bianco, Olinda Bozán, Jorge Closas."
tt0184432,short,Egypt Speaks,Egypt Speaks,0,1951.0,\N,9,"Documentary,Short",https://www.imdb.com/title/tt0184432,"Directed by James A. FitzPatrick.  With Ibrahim Mustafa, James A. FitzPatrick. This People On Parade series entry visits the people of Alexandria, Egypt. We hear the band of the University of Alexandria, talk with some of the first women to study at the university's law school, and watch a soccer game."
tt0186033,movie,Dokkoi ikiteru,Dokkoi ikiteru,0,1951.0,\N,102,Drama,https://www.imdb.com/title/tt0186033,"Directed by Tadashi Imai.  With Chôjûrô Kawarasaki, Kan'emon Nakamura, Isao Kimura, Gôzô Sôma."
tt0186414,movie,Five Men of Edo,Oedo go-nin otoko,0,1951.0,\N,132,"Action,Drama",https://www.imdb.com/title/tt0186414,"Directed by Daisuke Itô.  With Tsumasaburô Bandô, Utaemon Ichikawa, Isuzu Yamada, Kôkichi Takada. During the 17th Century bands of hatamoto, samurai vassals of the Tokugawa shogunate, were causing havoc in the new capital city of Edo. Opposing them was Banzui-in Chobei,whose sole aim was to save Edo from the hatamoto as their violent behavior threatened to pull apart the very fabric of society."
tt0186722,movie,Yukon Manhunt,Yukon Manhunt,0,1951.0,\N,61,"Action,Adventure,Western",https://www.imdb.com/title/tt0186722,"Directed by Frank McDonald.  With Kirby Grant, Chinook, Gail Davis, Margaret Field. Kirby Grant and his heroic husky dog, Chinook, lead the Royal Canadian Mounted Police in solving the problem of payroll holdups in the rugged Canadian Northwest."
tt0187086,movie,Becquer's Great Love,El gran amor de Bécquer,0,1951.0,\N,80,Drama,https://www.imdb.com/title/tt0187086,"Directed by Alberto de Zavalía.  With Delia Garcés, Esteban Serrador, Vicente Ariño, Pedro Codina."
tt0187586,movie,Vivir un instante,Vivir un instante,0,1951.0,\N,98,"Drama,Musical",https://www.imdb.com/title/tt0187586,"Directed by Tulio Demicheli.  With Tita Merello, Alberto Closas, Eduardo Cuitiño, Diana Toldy."
tt0189771,movie,Mujeres sin mañana,Mujeres sin mañana,0,1951.0,\N,115,Drama,https://www.imdb.com/title/tt0189771,"Directed by Tito Davison.  With Leticia Palma, Manolo Fábregas, Carmen Montejo, Carlos Cores. Five women work together as prostitutes in an elegant cabaret near by the seashore. They're all exploited by cruel Willy (Fábregas), a suave conman who has stolen the club from the always-drunk don Ángel (Soler). Things change when a sailor (the long-lost son of don Ángel) arrives and fights Willy."
tt0190006,movie,Amazon Symphony,Sinfonia Amazônica,0,1951.0,\N,75,Animation,https://www.imdb.com/title/tt0190006,"Directed by Anelio Latini.  With Almirante, Jaime Barcellos, Sadi Cabral, Estelinha Egg. This pioneer animated feature-length film tells seven different amazon legends, connected by a native-brazilian boy called Curumi."
tt0192524,movie,Ren zhi Chu,Ren zhi Chu,0,1951.0,\N,\N,"Drama,Family",https://www.imdb.com/title/tt0192524,"Directed by Kim Chun.  With Si Bik, Ying Cheung, Luquan Gao, Yee Lai. After rejecting the strict teachings of their egalitarian tutor (Ng Chor-fan), two latch-key adolescent boys, rich kid Chuen-tsai (Lee Siu-fun) and poor kid Ngau-tsai (Bruce Lee Siu-lung) highlight this cautionary tale for parents. After a brief fracas between the two kids, a beating by Ngai's mother (Wong Man-lei) leads Ngai to run away from home to roam the streets and petty thefts to survive ..."
tt0193710,movie,Gli amanti di Ravello,Gli amanti di Ravello,0,1951.0,\N,88,"Drama,Romance",https://www.imdb.com/title/tt0193710,"Directed by Francesco De Robertis.  With Lída Baarová, Gabriele Ferzetti, Rino Salviati, Leonora Ruffo."
tt0193737,movie,Aí Vem o Barão,Aí Vem o Barão,0,1951.0,\N,83,Comedy,https://www.imdb.com/title/tt0193737,"Directed by Watson Macedo.  With Oscarito, José Lewgoy, Eliana Macedo, Adelaide Chiozzo."
tt0193798,movie,Cartas de amor,Cartas de amor,0,1951.0,\N,89,"Drama,Romance",https://www.imdb.com/title/tt0193798,"Directed by Mario C. Lugones.  With Mecha Ortiz, Roberto Escalada, Elisa Galvé, Eduardo Cuitiño. Ramiro faces a hard struggle: his love for Antonieta - his father's former mistress and the fresh tender feelings towards young Celia."
tt0194441,movie,Terra É Sempre Terra,Terra É Sempre Terra,0,1951.0,\N,90,Drama,https://www.imdb.com/title/tt0194441,"Directed by Tom Payne.  With Marisa Prado, Abilio Pereira de Almeida, Mário Sérgio, Eliane Lage."
tt0194865,movie,Fantasmas asustados,Fantasmas asustados,0,1951.0,\N,63,Horror,https://www.imdb.com/title/tt0194865,"Directed by Carlos Rinaldi.  With Alberto Barcel, Juan Carlos Cambón, Carlos Campagnale, Susana Campos."
tt0200948,movie,Pasó en mi barrio,Pasó en mi barrio,0,1951.0,\N,78,"Drama,Musical",https://www.imdb.com/title/tt0200948,"Directed by Mario Soffici.  With Tita Merello, Mario Fortuna, Alberto de Mendoza, Paride Grandi."
tt0203156,movie,El sueño de Andalucía,El sueño de Andalucía,0,1951.0,\N,94,Musical,https://www.imdb.com/title/tt0203156,"Directed by Luis Lucia.  With Luis Mariano, Carmen Sevilla, Arlette Poirier, Perrette Souplex. Is Andalousie title in spanking spanish"
tt0204248,movie,Death Is a Number,Death Is a Number,0,1951.0,\N,50,Horror,https://www.imdb.com/title/tt0204248,"Directed by Robert Henryson.  With Terence Alexander, Denis Webb, Lesley Osmond, Ingeborg von Kusserow. A man relates the story of his friend, racing driver John Bridgnorth, whose death may have been the final act of an ancient family curse."
tt0204597,movie,"Ritmo, sal y pimienta","Ritmo, sal y pimienta",0,1951.0,\N,88,"Comedy,Musical",https://www.imdb.com/title/tt0204597,"Directed by Carlos Torres Ríos.  With Lolita Torres, Ricardo Passano, María Esther Gamas, Mario Baroffio."
tt0212582,movie,In the Penalty Area,V trestném území,0,1951.0,\N,80,"Crime,Drama",https://www.imdb.com/title/tt0212582,"Directed by Miroslav Hubácek.  With Rudolf Deyl, Zdenek Díte, Frantisek Holar, Jiri Roll."
tt0213817,short,Lone Star Roundup,Lone Star Roundup,0,1951.0,\N,9,"Documentary,Short",https://www.imdb.com/title/tt0213817,Directed by Larry O'Reilly.  With Bob Hite.
tt0214664,movie,Ek Nazar,Ek Nazar,0,1951.0,\N,112,"Drama,Romance",https://www.imdb.com/title/tt0214664,"Directed by O.P. Dutta.  With Karan Dewan, Gope, Nalini Jaywant, Kuldip Kaur."
tt0214900,movie,Beloved Mother,Madre querida,0,1951.0,\N,\N,Drama,https://www.imdb.com/title/tt0214900,"Directed by Juan Orol.  With José Luis Aguirre 'Trotsky', Jorge Aristain, Amparo Arozamena, Manuel Arvide."
tt0217591,movie,Jungle Headhunters,Jungle Headhunters,0,1951.0,\N,66,Documentary,https://www.imdb.com/title/tt0217591,
tt0218706,short,A High Hill,Vysokaya gorka,0,1951.0,\N,21,"Animation,Family,Short",https://www.imdb.com/title/tt0218706,"Directed by Leonid Amalrik, Vladimir Polkovnikov.  With Irina Gosheva, Klementina Rostovtseva, Georgiy Vitsin, Anastasiya Zueva. Irresponsible father talks a lot and endangers the safety of his family because of it."
tt0219860,movie,Stadtpark,Stadtpark,0,1951.0,\N,99,"Comedy,Drama",https://www.imdb.com/title/tt0219860,"Directed by Hubert Marischka.  With Annie Rosar, Peter Czejke, Erik Frey, Friedl Loor."
tt0221153,movie,En carne viva,En carne viva,0,1951.0,\N,91,"Drama,Musical,Romance",https://www.imdb.com/title/tt0221153,"Directed by Alberto Gout.  With Rosa Carmina, Crox Alvarado, Rubén Rojo, Dagoberto Rodríguez. A beautiful cabaret dancer falls in love with a marine, who promises to return and marry with her."
tt0221156,movie,Especialista en señoras,Especialista en señoras,0,1951.0,\N,99,"Comedy,Drama,Musical",https://www.imdb.com/title/tt0221156,"Directed by Miguel Morayta.  With Rosa Carmina, Rafael Baledón, Daniel 'Chino' Herrera, Jorge Reyes."
tt0221437,movie,Noche de perdición,Noche de perdición,0,1951.0,\N,79,"Crime,Drama,Music",https://www.imdb.com/title/tt0221437,"Directed by José Díaz Morales.  With Rosa Carmina, Carlos Navarro, Liliana Durán, Dagoberto Rodríguez."
tt0221870,movie,Casa de vecindad,Casa de vecindad,0,1951.0,\N,113,"Drama,Romance",https://www.imdb.com/title/tt0221870,"Directed by Juan Bustillo Oro.  With David Silva, Meche Barba, Andrés Soler, Irma Torres."
tt0223038,movie,Corazón de fiera,Corazón de fiera,0,1951.0,\N,\N,"Crime,Drama",https://www.imdb.com/title/tt0223038,"Directed by Ernesto Cortázar.  With Antonio Badú, Rita Macedo, Lilia Prado, Arturo Martínez."
tt0224010,movie,Rhythm Inn,Rhythm Inn,0,1951.0,\N,73,"Comedy,Musical,Romance",https://www.imdb.com/title/tt0224010,"Directed by Paul Landres.  With Jane Frazee, Kirby Grant, Charles Smith, Lois Collier. A bandleader, desperate to get his band's instruments out of hock, promises the pawnshop clerk--an aspiring songwriter--that he'll let the band's female singer do the clerk's songs at a local club if he will let the band ""borrow"" their instruments at night. The clerk's girlfriend, however, thinks that the band singer is after more than her boyfriend's songs."
tt0224031,movie,Royal Journey,Royal Journey,0,1951.0,\N,54,Documentary,https://www.imdb.com/title/tt0224031,"Directed by David Bairstow, Roger Blais, Gudrun Parker.  With Queen Elizabeth II, Prince Philip, Maurice Duplessis, Elwood Glover. This rare BAFTA-winning film provides a behind-the-scenes view into the 1951 North American royal tour. Presented in its original version, in gorgeous Eastman colour."
tt0228264,movie,Entre abogados te veas,Entre abogados te veas,0,1951.0,\N,98,Drama,https://www.imdb.com/title/tt0228264,"Directed by Adolfo Fernández Bustamante.  With Armando Calvo, Carmen Montejo, Luis Beristáin, Isabel del Puerto."
tt0228429,movie,El infierno de los pobres,El infierno de los pobres,0,1951.0,\N,\N,"Crime,Drama",https://www.imdb.com/title/tt0228429,"Directed by Juan Orol.  With Jorge Atristain, Lauro Cabrera, Rosa Carmina, Lupe del Castillo."
tt0228943,short,This Year-London,This Year-London,0,1951.0,\N,24,"Documentary,Short",https://www.imdb.com/title/tt0228943,"Directed by J.B. Holmes, John Krish."
tt0230630,movie,Perdición de mujeres,Perdición de mujeres,0,1951.0,\N,122,"Crime,Drama,Film-Noir",https://www.imdb.com/title/tt0230630,"Directed by Juan Orol.  With Rosa Carmina, Tito Junco, María Luisa Zea, Juan Orol."
tt0232486,short,Punchy Pancho,Punchy Pancho,0,1951.0,\N,16,"Comedy,Romance,Short",https://www.imdb.com/title/tt0232486,"Directed by Leslie Goodwins.  With Leon Errol, Dorothy Granger, Patricia Michon, James Dobson. Errol tries to prevent his son from marrying a South American girl by buying the girl a ring. Complications arise when Errol's wife confiscates the ring, and Errol has to impersonate a local bandit to get it back."
tt0232618,movie,Sentenciado a muerte,Sentenciado a muerte,0,1951.0,\N,99,Drama,https://www.imdb.com/title/tt0232618,"Directed by Víctor Urruchúa.  With Luis Aceves Castañeda, Antonio Bravo, Miguel Córcega, Conchita Gentil Arcos."
tt0234282,movie,La mujer sin lágrimas,La mujer sin lágrimas,0,1951.0,\N,\N,"Drama,Romance",https://www.imdb.com/title/tt0234282,"Directed by Alfredo B. Crevenna.  With Libertad Lamarque, Marga López, Ernesto Alonso, Francisco Jambrina."
tt0234958,movie,Utro nad Rodinata,Utro nad Rodinata,0,1951.0,\N,82,Drama,https://www.imdb.com/title/tt0234958,"Directed by Anton Marinovich, Stefan Surchadzhiev.  With Lubomir Kabakchiyev, Apostol Karamitev, Ivan Stefanov, Zheni Bozhinova. The university student Bobchev joins a youth brigade. The commander's council entrust Bobchev with a literacy course for members of the brigade. Velizarov and Monkata arrive in the camp to carry out sabotage. They place explosives on the dam, and attempt to win Bobchev over by means of intrigue. There is a storm: the camp is put on the alert. Everyone joins the rescue work at the dam. After a ..."
tt0235542,movie,Die letzte Heuer,Die letzte Heuer,0,1951.0,\N,90,Drama,https://www.imdb.com/title/tt0235542,"Directed by E.W. Fiedler, Hans Heinrich.  With Inge Keller, Hans Klering, Hermann Stövesand, Peter Marx."
tt0236507,movie,Modell Bianka,Modell Bianka,0,1951.0,\N,85,Comedy,https://www.imdb.com/title/tt0236507,"Directed by Richard Groschopp.  With Gerda Falk, Fritz Wagner, Werner Peters, Margit Schaumäker."
tt0236634,movie,Presença de Anita,Presença de Anita,0,1951.0,\N,88,"Drama,Romance",https://www.imdb.com/title/tt0236634,"Directed by Ruggero Jacobbi.  With Vera Nunes, Orlando Villar, Antonieta Morineau, Ana Luz."
tt0236796,movie,La tienda de la esquina,La tienda de la esquina,0,1951.0,\N,94,"Crime,Drama,Mystery",https://www.imdb.com/title/tt0236796,"Directed by José Díaz Morales.  With Víctor Manuel Mendoza, Bárbara Gil, Miguel Inclán, Virginia Serret."
tt0236861,movie,A Devil of a Woman,Der Weibsteufel,0,1951.0,\N,99,Drama,https://www.imdb.com/title/tt0236861,"Directed by Wolfgang Liebeneiner.  With Hilde Krahl, Kurt Heintel, Bruno Hübner, Hermann Erhardt."
tt0244650,movie,Die Martinsklause,Die Martinsklause,0,1951.0,\N,96,Drama,https://www.imdb.com/title/tt0244650,"Directed by Richard Häussler.  With Willy Rösner, Gisela Fackeldey, Heinz Engelmann, Paul Richter."
tt0244719,movie,Por querer a una mujer,Por querer a una mujer,0,1951.0,\N,75,Drama,https://www.imdb.com/title/tt0244719,"Directed by Ernesto Cortázar.  With Pedro Armendáriz, Rita Macedo, Tito Junco, Mauricio Garcés."
tt0245887,movie,Eva im Frack,Eva im Frack,0,1951.0,\N,94,"Comedy,Romance",https://www.imdb.com/title/tt0245887,"Directed by Paul Verhoeven.  With Inge Egger, Emil Suhrmann, Kurt Seifert, Helmuth Rudolph."
tt0247148,movie,Adventures in the Red Sea,Abenteuer im Roten Meer,0,1951.0,\N,87,Documentary,https://www.imdb.com/title/tt0247148,"Directed by Hans Hass.  With Hans Hass, Lotte Hass, Alfons Hochhauser, Leo Rohrer. Excellent documentary film about diving to the bottom of the Red Sea."
tt0251155,movie,Jeevitha Nouka,Jeevitha Nouka,0,1951.0,\N,170,Drama,https://www.imdb.com/title/tt0251155,"Directed by K. Vembu.  With Sebastian Kunju Kunju Bhagavathar, Mathappan, Thikkurisi Sukumaran Nair, Nanukuttan."
tt0254244,movie,Cuando tú me quieras,Cuando tú me quieras,0,1951.0,\N,90,"Drama,Romance",https://www.imdb.com/title/tt0254244,"Directed by Ernesto Cortázar.  With Luis Aguilar, Meche Barba, Mauricio Garcés, Armando Velasco."
tt0255534,movie,Que idiotas son los hombres,Que idiotas son los hombres,0,1951.0,\N,85,Drama,https://www.imdb.com/title/tt0255534,"Directed by Juan Orol.  With José Luis Aguirre 'Trotsky', Rosa Carmina, Roberto Corell, Marco de Carlo. After divorcing her cheating husband, a newly single still and beautiful woman, (played by Actress Rosa Carmina), travels to Acapulco. She soon becomes the center of attention and spoiled for choice when she finds herself wooed by no less than four handsome suitors, three of whom are very wealthy and prominent men. Initially torn between her head and her heart, but mindful of past mistakes, ..."
tt0255847,movie,Bodas de fuego,Bodas de fuego,0,1951.0,\N,87,"Drama,Mystery",https://www.imdb.com/title/tt0255847,"Directed by Marco Aurelio Galindo.  With Pedro Armendáriz, Alicia Caro, Ramón Gay, Alicia Grau."
tt0259416,movie,Malliswari,Malliswari,0,1951.0,\N,194,"Drama,History,Musical",https://www.imdb.com/title/tt0259416,"Directed by B.N. Reddi.  With Doraiswamy, Subba Rao K.V., Surabhi Kamalabai, Miss Kumari. Nagaraju and Malliswari want to get married. The mother of Malliswari, Nagamma, sends her to rani vasam at Krishnadevaraya palace. Nagaraju tries to get her back at the risk of getting beheaded if caught in the palace."
tt0260140,short,Live and Learn,Live and Learn,0,1951.0,\N,12,"Drama,Short",https://www.imdb.com/title/tt0260140,"Directed by Sid Davis.  With James Matthews, James Matthews, Jill Davis. The perils of children acting first and thinking later are illustrated in these stories of what happens to children who exhibit such rash behavior."
tt0260168,movie,Marmayogi,Marmayogi,0,1951.0,\N,175,Thriller,https://www.imdb.com/title/tt0260168,"Directed by K. Ramnoth.  With Anjali Devi, Madhuri Devi, M.N. Nambiar, S.A. Natarajan. Urvasi (Anjali Devi), is the young mistress of a king (Serukalathur Sama). With the help of her own lover (S. A. Natarajan), she pushes the king off a boat and usurps his powers. Urvasi appoints herself as the new queen regnant, and the kingdom experiences a reign of terror. The palace where the two princes of the kingdom live is burnt. The queen assumes all powers and kills all potential ..."
tt0260220,short,Name Unknown,Name Unknown,0,1951.0,\N,10,"Crime,Drama,Short",https://www.imdb.com/title/tt0260220,"Directed by Sid Davis.  With William B. McKesson, Sid Davis, Stuart Whitman. A Juvenile Court judge relates to Edie--a young girl who is appearing before him because she ran away from home with a boy who promised to marry her--the things that happen to teenagers who don't listen to their parents or other authority figures. He shows her cases where young girls have been assaulted, raped and murdered because their parents were too permissive and let them have jobs outside ..."
tt0260255,short,The Other Fellow's Feelings,The Other Fellow's Feelings,0,1951.0,\N,8,"Drama,Short",https://www.imdb.com/title/tt0260255,"Directed by Arthur H. Wolf. Judy, a pretty young high-school student, is being constantly teased and tormented by Jack, a class-mate. It seems that Judy accidentally dropped a bottle of perfume near Jack, and now he won't let up on calling her ""Stinky"" and making remarks about how she ""smells"". Judy is being slowly driven nuts by Jack's relentless torturing of her, until one day she finally snaps."
tt0260398,short,Subject: Narcotics,Subject: Narcotics,0,1951.0,\N,21,"Drama,Short",https://www.imdb.com/title/tt0260398,"Directed by Denis Sanders, Terry Sanders.  With Richard Elliot, Wes Robinson, John Young, Judith Sheftel. This film, which was actually made for narcotics officers and was not meant to be seen by the general public, shows the destructive effects of marijuana, which produces ""unpredictable emotional results"", and shows a (phony) round-up of drug addicts in downtown L.A.--the implication being, of course, that they all started out using marijuana."
tt0262417,movie,Flor de sangre,Flor de sangre,0,1951.0,\N,100,"Drama,Mystery,Romance",https://www.imdb.com/title/tt0262417,"Directed by Zacarías Gómez Urquiza.  With Esther Fernández, Víctor Junco, Alberto Mariscal, Elda Peralta."
tt0262881,movie,Vivillo desde chiquillo,Vivillo desde chiquillo,0,1951.0,\N,82,Comedy,https://www.imdb.com/title/tt0262881,"Directed by Emilio Gómez Muriel.  With Manuel Palacios, Estanislao Schillinsky, Queta Lavat, Delia Magaña."
tt0265034,movie,Anillo de compromiso,Anillo de compromiso,0,1951.0,\N,100,Drama,https://www.imdb.com/title/tt0265034,"Directed by Emilio Gómez Muriel.  With David Silva, Martha Roth, Carmen Montejo, Andrés Soler. Fede quiere proponer a Maya. Se organiza un gran plan para hacerlo, pero todo se convierte en un desastre."
tt0265231,movie,Los huéspedes de La Marquesa,Los huéspedes de La Marquesa,0,1951.0,\N,94,"Comedy,Drama,Musical",https://www.imdb.com/title/tt0265231,"Directed by Jaime Salvador.  With Carlota Solares, Amalia Aguilar, Ramón Armengod, Lily Aclemar. In the ""Marquesa boarding house"" lives a group of eclectic artists. They're trying to mount an spectacle to earn some money and pay their debt with the owner. At the same time arrives at the house a young car driver with a great voice, and a pretty model and dancer, who could help them and maybe fall in love between each other."
tt0265297,movie,Lodo y armiño,Lodo y armiño,0,1951.0,\N,\N,Drama,https://www.imdb.com/title/tt0265297,"Directed by Juan José Ortega.  With Ivonne Adoree, Armando Calvo, Ramón Gay, Conchita Gentil Arcos."
tt0265686,movie,Salón de belleza,Salón de belleza,0,1951.0,\N,\N,"Drama,Romance",https://www.imdb.com/title/tt0265686,"Directed by José Díaz Morales.  With Emilio Tuero, Rita Macedo, Andrea Palma, Elda Peralta. A neighborhood beauty salon serves as the source of gossip while totally ignoring the old adage which advises people in glass houses not to throw stones. Its clientele, and employees are all caught up in illicit activities like adulterous affairs by both husbands and wives as well as boyfriends and girlfriends. Still others dream of making it big, including a hunky cop on foot patrol who ..."
tt0266108,movie,¡... Y murío por nosotros!,¡... Y murío por nosotros!,0,1951.0,\N,95,"Drama,Fantasy",https://www.imdb.com/title/tt0266108,"Directed by Joselito Rodríguez.  With Carlos López Moctezuma, Felipe de Alba, Andrés Soler, Titina Romay."
tt0270903,movie,Daar Doer in die Bosveld,Daar Doer in die Bosveld,0,1951.0,\N,61,"Comedy,Romance",https://www.imdb.com/title/tt0270903,"Directed by Jamie Uys.  With Jamie Uys, Hettie Uys, Jurg du Preez, Buks Joubert. The film is a comedy about a shy farmer named Hans Botha who is asked to pick up a young school teacher named Martie du Toit. When Hans arrives at the bus stop to pick up Martie he is completely dumbstruck by her beauty and only able to say the phrases, ""It looks like rain."" and ""It was an accident."" The two experience many difficulties along the way; mostly due to Hans' ancient car."
tt0276072,movie,Ding Dong,Ding Dong,0,1951.0,\N,71,Documentary,https://www.imdb.com/title/tt0276072,"Directed by W. Merle Connell.  With Illona, Jennie Lee, Iva Pratt, Lorraine. A series of vaudeville skits at the Moulin Rouge."
tt0278038,movie,The Six Men,The Six Men,0,1951.0,\N,65,"Crime,Drama",https://www.imdb.com/title/tt0278038,"Directed by Michael Law.  With Harold Warrender, Olga Edwardes, Peter Bull, Michael Evans. A crime gang ""The Six Men"" is tracked down by Scotland Yard, and finally killed by one of its own members."
tt0293071,movie,Darna,Darna,0,1951.0,\N,90,"Action,Fantasy",https://www.imdb.com/title/tt0293071,"Directed by Fernando Poe.  With Rosa Del Rosario, Mila Nimfa, Ben Perez, Manuel Ubaldo."
tt0297819,movie,The Butler's Night Off,The Butler's Night Off,0,1951.0,\N,74,Drama,https://www.imdb.com/title/tt0297819,"Directed by Roger Racine.  With Peter Sturgess, Eric Workman, Paul Colbert, Mary Hennessy."
tt0305956,movie,Los peloteros,Los peloteros,0,1951.0,\N,90,"Drama,Sport",https://www.imdb.com/title/tt0305956,"Directed by Jack Delano.  With Ramón Rivero, Miriam Colon, José Manuel Matos, Amilcar Tirado. A group of kids in a poverty-stricken Puerto Rican rural town need money to purchase baseball uniforms for little league."
tt0306665,short,Colette,Colette,0,1951.0,\N,21,"Biography,Documentary,Short",https://www.imdb.com/title/tt0306665,"Directed by Yannick Bellon.  With Colette, Jean Cocteau, Maurice Goudeket, Pauline Tissandier."
tt0307021,movie,The Flowers of Istanbul,Istanbul çiçekleri,0,1951.0,\N,\N,"Comedy,Musical",https://www.imdb.com/title/tt0307021,"Directed by Muammer Çubukçu.  With Halide Piskin, Tevhid Bilge, Ihsan Balkir, Rauf Ulukut."
tt0307255,movie,Who Is That Man?,O adam kim,0,1951.0,\N,\N,Drama,https://www.imdb.com/title/tt0307255,"Directed by Ekmel Hürol.  With Ayfer Feray, Ekmel Hürol, Hayri Esen, Renan Fosforoglu."
tt0310638,movie,I Am Well Born,Ana bint nass,0,1951.0,\N,\N,Drama,https://www.imdb.com/title/tt0310638,"Directed by Hasan El-Emam.  With Shukri Sarhan, Magda, Zahrat El-Ula, Samira Ahmed."
tt0310693,movie,Children of the Streets,Awlad el shareh,0,1951.0,\N,\N,"Crime,Drama",https://www.imdb.com/title/tt0310693,"Directed by Yusuf Wahbi.  With Yusuf Wahbi, Madihah Yusri, Shukri Sarhan, Umar El-Hariri."
tt0311129,movie,Through Thick and Thin,Fil hawa sawa,0,1951.0,\N,\N,"Comedy,Drama",https://www.imdb.com/title/tt0311129,"Directed by Yusuf Maloof.  With Shadia, Kamal El-Shinnawi, Abdulsalam El-Nabulsi, Reyad El Kasabgy. Let me take a shot ,. if I were to say , ""I travel east . . In search of what. . . Was lost ' ."
tt0311312,movie,The True-born Son,Ibn el halal,0,1951.0,\N,\N,Drama,https://www.imdb.com/title/tt0311312,"Directed by Saifuddin Shawkat.  With Muhsen Sarhan, Tahiyyah Karyuka, Mahmoud Al Meleji, Faten Hamamah."
